Id,Name,Canonical,Region,Country,Country Code
"9068896","Grand Est","Grand Est,France","","France","fr"
"9068897","Occitanie","Occitanie,France","","France","fr"
"9068898","Hauts-de-France","Hauts-de-France,France","","France","fr"
"9069522","Nouvelle-Aquitaine","Nouvelle-Aquitaine,France","","France","fr"
"9069523","Flanders","Flanders,Belgium","","Belgium","be"
"9069524","Wallonia","Wallonia,Belgium","","Belgium","be"
"9069525","Auvergne-Rhone-Alpes","Auvergne-Rhone-Alpes,France","","France","fr"
"9069535","New Territories","New Territories,Hong Kong","","Hong Kong","hk"
"9069536","Kowloon","Kowloon,Hong Kong","","Hong Kong","hk"
"9069538","Decentralized Administration of Attica","Decentralized Administration of Attica,Greece","","Greece","gr"
"9069539","Decentralized Administration of Crete","Decentralized Administration of Crete,Greece","","Greece","gr"
"9069571","Pavlodar Region","Pavlodar Region,Kazakhstan","","Kazakhstan","kz"
"9069572","West Kazakhstan Region","West Kazakhstan Region,Kazakhstan","","Kazakhstan","kz"
"9069573","Kyzylorda Region","Kyzylorda Region,Kazakhstan","","Kazakhstan","kz"
"9069574","Mogilev Region","Mogilev Region,Belarus","","Belarus","by"
"9069575","Brest Region","Brest Region,Belarus","","Belarus","by"
"9069576","Gomel Region","Gomel Region,Belarus","","Belarus","by"
"9069577","Vitebsk Region","Vitebsk Region,Belarus","","Belarus","by"
"9069578","Minsk Region","Minsk Region,Belarus","","Belarus","by"
"9069579","Hrodna Region","Hrodna Region,Belarus","","Belarus","by"
"9069746","Ngabe-Bugle Comarca","Ngabe-Bugle Comarca,Panama","","Panama","pa"
"9069748","Embera-Wounaan Comarca","Embera-Wounaan Comarca,Panama","","Panama","pa"
"9069811","Westfjords Region","Westfjords Region,Iceland","","Iceland","is"
"9069812","Western Region","Western Region,Iceland","","Iceland","is"
"9069813","Eastern Region","Eastern Region,Iceland","","Iceland","is"
"9069814","Southern Peninsula Region","Southern Peninsula Region,Iceland","","Iceland","is"
"9069815","Capital Region","Capital Region,Iceland","","Iceland","is"
"9069816","Northwestern Region","Northwestern Region,Iceland","","Iceland","is"
"9069834","Eastern Region","Eastern Region,Ghana","","Ghana","gh"
"9069835","Western Region","Western Region,Ghana","","Ghana","gh"
"9069836","Ashanti Region","Ashanti Region,Ghana","","Ghana","gh"
"9069837","Greater Accra Region","Greater Accra Region,Ghana","","Ghana","gh"
"9069838","Shida Kartli","Shida Kartli,Georgia","","Georgia","ge"
"9069839","Guria","Guria,Georgia","","Georgia","ge"
"9069840","Abkhazia","Abkhazia,Georgia","","Georgia","ge"
"9069841","Tbilisi","Tbilisi,Georgia","","Georgia","ge"
"9069842","Adjara","Adjara,Georgia","","Georgia","ge"
"9069843","Mtskheta-Mtianeti","Mtskheta-Mtianeti,Georgia","","Georgia","ge"
"9069844","Imereti","Imereti,Georgia","","Georgia","ge"
"9069845","Samtskhe-Javakheti","Samtskhe-Javakheti,Georgia","","Georgia","ge"
"9069846","Samegrelo-Zemo Svaneti","Samegrelo-Zemo Svaneti,Georgia","","Georgia","ge"
"9069847","Racha-Lechkhumi and Lower Svaneti","Racha-Lechkhumi and Lower Svaneti,Georgia","","Georgia","ge"
"9069848","Kvemo Kartli","Kvemo Kartli,Georgia","","Georgia","ge"
"9069849","Kakheti","Kakheti,Georgia","","Georgia","ge"
"9069873","Hanover Parish","Hanover Parish,Jamaica","","Jamaica","jm"
"9069874","Portland Parish","Portland Parish,Jamaica","","Jamaica","jm"
"9069875","Kingston Parish","Kingston Parish,Jamaica","","Jamaica","jm"
"9069876","Westmoreland Parish","Westmoreland Parish,Jamaica","","Jamaica","jm"
"9069877","Kilimanjaro Region","Kilimanjaro Region,Tanzania","","Tanzania","tz"
"9069878","Manyara Region","Manyara Region,Tanzania","","Tanzania","tz"
"9069879","Mbeya Region","Mbeya Region,Tanzania","","Tanzania","tz"
"9069880","Kigoma Region","Kigoma Region,Tanzania","","Tanzania","tz"
"9069881","Mara Region","Mara Region,Tanzania","","Tanzania","tz"
"9069882","Mjini Magharibi Region","Mjini Magharibi Region,Tanzania","","Tanzania","tz"
"9069883","Unguja South Region","Unguja South Region,Tanzania","","Tanzania","tz"
"9069884","Singida Region","Singida Region,Tanzania","","Tanzania","tz"
"9069885","Dodoma Region","Dodoma Region,Tanzania","","Tanzania","tz"
"9069886","Tanga Region","Tanga Region,Tanzania","","Tanzania","tz"
"9069887","Rukwa Region","Rukwa Region,Tanzania","","Tanzania","tz"
"9069888","Tabora Region","Tabora Region,Tanzania","","Tanzania","tz"
"9069889","Iringa Region","Iringa Region,Tanzania","","Tanzania","tz"
"9069890","Kagera Region","Kagera Region,Tanzania","","Tanzania","tz"
"9069891","Mwanza Region","Mwanza Region,Tanzania","","Tanzania","tz"
"9069892","Shinyanga Region","Shinyanga Region,Tanzania","","Tanzania","tz"
"9069893","Ruvuma Region","Ruvuma Region,Tanzania","","Tanzania","tz"
"9069894","Morogoro Region","Morogoro Region,Tanzania","","Tanzania","tz"
"9069895","Pwani Region","Pwani Region,Tanzania","","Tanzania","tz"
"9069912","Administrative-Territorial Units of the Left Bank of the Dniester","Administrative-Territorial Units of the Left Bank of the Dniester,Moldova","","Moldova","md"
"9069924","Gagauzia","Gagauzia,Moldova","","Moldova","md"
"9069935","Grande-Terre","Grande-Terre,Guadeloupe","","Guadeloupe","gp"
"9069985","Central Region","Central Region,Uganda","","Uganda","ug"
"9069986","Western Region","Western Region,Uganda","","Uganda","ug"
"9069987","Northern Region","Northern Region,Uganda","","Uganda","ug"
"9069988","Eastern Region","Eastern Region,Uganda","","Uganda","ug"
"9070005","South Caribbean Coast Autonomous Region","South Caribbean Coast Autonomous Region,Nicaragua","","Nicaragua","ni"
"9070010","North Caribbean Coast Autonomous Region","North Caribbean Coast Autonomous Region,Nicaragua","","Nicaragua","ni"
"9070016","Central Development Region","Central Development Region,Nepal","","Nepal","np"
"9070017","Mid-Western Development Region","Mid-Western Development Region,Nepal","","Nepal","np"
"9070018","Far-Western Development Region","Far-Western Development Region,Nepal","","Nepal","np"
"9070019","Western Development Region","Western Development Region,Nepal","","Nepal","np"
"9070060","Ziguinchor Region","Ziguinchor Region,Senegal","","Senegal","sn"
"9070061","Kaolack Region","Kaolack Region,Senegal","","Senegal","sn"
"9070062","Kedougou Region","Kedougou Region,Senegal","","Senegal","sn"
"9070063","Louga Region","Louga Region,Senegal","","Senegal","sn"
"9070064","Kolda Region","Kolda Region,Senegal","","Senegal","sn"
"9070065","Thies Region","Thies Region,Senegal","","Senegal","sn"
"9070066","Tambacounda Region","Tambacounda Region,Senegal","","Senegal","sn"
"9070067","Matam Region","Matam Region,Senegal","","Senegal","sn"
"9070068","Fatick Region","Fatick Region,Senegal","","Senegal","sn"
"9070069","Kaffrine Region","Kaffrine Region,Senegal","","Senegal","sn"
"9070070","Sedhiou Region","Sedhiou Region,Senegal","","Senegal","sn"
"9070071","Saint-Louis Region","Saint-Louis Region,Senegal","","Senegal","sn"
"9070072","West Region","West Region,Cameroon","","Cameroon","cm"
"9070073","Littoral Region","Littoral Region,Cameroon","","Cameroon","cm"
"9070074","East Region","East Region,Cameroon","","Cameroon","cm"
"9070075","Centre Region","Centre Region,Cameroon","","Cameroon","cm"
"9070076","Southwest Region","Southwest Region,Cameroon","","Cameroon","cm"
"9070077","Northwest Region","Northwest Region,Cameroon","","Cameroon","cm"
"9070078","North Region","North Region,Cameroon","","Cameroon","cm"
"9070079","South Region","South Region,Cameroon","","Cameroon","cm"
"9070080","Khomas Region","Khomas Region,Namibia","","Namibia","na"
"9070081","Oshikoto Region","Oshikoto Region,Namibia","","Namibia","na"
"9070082","Otjozondjupa Region","Otjozondjupa Region,Namibia","","Namibia","na"
"9070083","Oshana Region","Oshana Region,Namibia","","Namibia","na"
"9070084","Zambezi Region","Zambezi Region,Namibia","","Namibia","na"
"9070085","Omusati Region","Omusati Region,Namibia","","Namibia","na"
"9070086","Kavango Region","Kavango Region,Namibia","","Namibia","na"
"9070087","Hardap Region","Hardap Region,Namibia","","Namibia","na"
"9070088","Kunene Region","Kunene Region,Namibia","","Namibia","na"
"9070089","Karas Region","Karas Region,Namibia","","Namibia","na"
"9070167","Smiths Parish","Smiths Parish,Bermuda","","Bermuda","bm"
"9070168","Pembroke Parish","Pembroke Parish,Bermuda","","Bermuda","bm"
"9070169","Devonshire Parish","Devonshire Parish,Bermuda","","Bermuda","bm"
"9070170","Sandys Parish","Sandys Parish,Bermuda","","Bermuda","bm"
"9070171","Paget Parish","Paget Parish,Bermuda","","Bermuda","bm"
"9070172","Warwick Parish","Warwick Parish,Bermuda","","Bermuda","bm"
"9070173","Southampton Parish","Southampton Parish,Bermuda","","Bermuda","bm"
"9070174","St. George's Parish","St. George's Parish,Bermuda","","Bermuda","bm"
"9070237","Segou Region","Segou Region,Mali","","Mali","ml"
"9070238","Sikasso Region","Sikasso Region,Mali","","Mali","ml"
"9070239","Gao Region","Gao Region,Mali","","Mali","ml"
"9070240","Koulikoro Region","Koulikoro Region,Mali","","Mali","ml"
"9070241","Tombouctou Region","Tombouctou Region,Mali","","Mali","ml"
"9070242","Mopti Region","Mopti Region,Mali","","Mali","ml"
"9070243","Kidal Region","Kidal Region,Mali","","Mali","ml"
"9070246","Sud-Ouest Region","Sud-Ouest Region,Burkina Faso","","Burkina Faso","bf"
"9070247","Centre Region","Centre Region,Burkina Faso","","Burkina Faso","bf"
"9070248","Boucle du Mouhoun Region","Boucle du Mouhoun Region,Burkina Faso","","Burkina Faso","bf"
"9070249","Hauts-Bassins Region","Hauts-Bassins Region,Burkina Faso","","Burkina Faso","bf"
"9070250","Cascades Region","Cascades Region,Burkina Faso","","Burkina Faso","bf"
"9070251","Centre-Ouest Region","Centre-Ouest Region,Burkina Faso","","Burkina Faso","bf"
"9070252","Nord Region","Nord Region,Burkina Faso","","Burkina Faso","bf"
"9070253","Sahel Region","Sahel Region,Burkina Faso","","Burkina Faso","bf"
"9070254","Centre-Est Region","Centre-Est Region,Burkina Faso","","Burkina Faso","bf"
"9070255","Est Region","Est Region,Burkina Faso","","Burkina Faso","bf"
"9070260","Savanes Region","Savanes Region,Togo","","Togo","tg"
"9070261","Centrale Region","Centrale Region,Togo","","Togo","tg"
"9070262","Kara Region","Kara Region,Togo","","Togo","tg"
"9070263","Maritime Region","Maritime Region,Togo","","Togo","tg"
"9070264","Plateaux Region","Plateaux Region,Togo","","Togo","tg"
"9070265","Shiselweni Region","Shiselweni Region,Eswatini","","Eswatini","sz"
"9070266","Lubombo Region","Lubombo Region,Eswatini","","Eswatini","sz"
"9070267","Hhohho Region","Hhohho Region,Eswatini","","Eswatini","sz"
"9070268","Manzini","Manzini,Eswatini","","Eswatini","sz"
"9070273","Dosso Region","Dosso Region,Niger","","Niger","ne"
"9070274","Diffa Region","Diffa Region,Niger","","Niger","ne"
"9070275","Maradi Region","Maradi Region,Niger","","Niger","ne"
"9070276","Tillaberi Region","Tillaberi Region,Niger","","Niger","ne"
"9070277","Tahoua Region","Tahoua Region,Niger","","Niger","ne"
"9070278","Agadez Region","Agadez Region,Niger","","Niger","ne"
"9070279","Zinder Region","Zinder Region,Niger","","Niger","ne"
"9070280","Oued Ed-Dahab-Lagouira","Oued Ed-Dahab-Lagouira,Western Sahara","","Western Sahara","eh"
"9070365","Southern Region","Southern Region,Iceland","","Iceland","is"
"9070366","Northeastern Region","Northeastern Region,Iceland","","Iceland","is"
"9070367","Central Region","Central Region,Ghana","","Ghana","gh"
"9070368","Volta Region","Volta Region,Ghana","","Ghana","gh"
"9070369","Northern Region","Northern Region,Ghana","","Ghana","gh"
"9070370","Upper West Region","Upper West Region,Ghana","","Ghana","gh"
"9070371","Upper East Region","Upper East Region,Ghana","","Ghana","gh"
"9070372","Brong Ahafo Region","Brong Ahafo Region,Ghana","","Ghana","gh"
"9070373","Clarendon","Clarendon,Jamaica","","Jamaica","jm"
"9070374","St. Thomas Parish","St. Thomas Parish,Jamaica","","Jamaica","jm"
"9070375","St. Catherine Parish","St. Catherine Parish,Jamaica","","Jamaica","jm"
"9070376","Manchester Parish","Manchester Parish,Jamaica","","Jamaica","jm"
"9070377","Trelawny Parish","Trelawny Parish,Jamaica","","Jamaica","jm"
"9070378","St. James Parish","St. James Parish,Jamaica","","Jamaica","jm"
"9070379","St. Andrew Parish","St. Andrew Parish,Jamaica","","Jamaica","jm"
"9070380","St. Mary Parish","St. Mary Parish,Jamaica","","Jamaica","jm"
"9070381","St. Ann Parish","St. Ann Parish,Jamaica","","Jamaica","jm"
"9070382","Unguja North Region","Unguja North Region,Tanzania","","Tanzania","tz"
"9070383","Lindi Region","Lindi Region,Tanzania","","Tanzania","tz"
"9070384","Mtwara Region","Mtwara Region,Tanzania","","Tanzania","tz"
"9070385","Arusha Region","Arusha Region,Tanzania","","Tanzania","tz"
"9070386","Nakhchivan Autonomous Republic","Nakhchivan Autonomous Republic,Azerbaijan","","Azerbaijan","az"
"9070394","Basse-Terre","Basse-Terre,Guadeloupe","","Guadeloupe","gp"
"9070424","Dakar Region","Dakar Region,Senegal","","Senegal","sn"
"9070425","Diourbel Region","Diourbel Region,Senegal","","Senegal","sn"
"9070426","Far North Region","Far North Region,Cameroon","","Cameroon","cm"
"9070427","Omaheke Region","Omaheke Region,Namibia","","Namibia","na"
"9070428","Ohangwena Region","Ohangwena Region,Namibia","","Namibia","na"
"9070429","Erongo Region","Erongo Region,Namibia","","Namibia","na"
"9070438","Jalal-Abad Region","Jalal-Abad Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070439","Batken Region","Batken Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070440","Chuy Region","Chuy Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070441","Naryn Region","Naryn Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070442","Issyk-Kul Region","Issyk-Kul Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070443","Osh Region","Osh Region,Kyrgyzstan","","Kyrgyzstan","kg"
"9070448","Hamilton Parish","Hamilton Parish,Bermuda","","Bermuda","bm"
"9070452","Bamako Capital District","Bamako Capital District,Mali","","Mali","ml"
"9070453","Kayes Region","Kayes Region,Mali","","Mali","ml"
"9070454","Niamey Urban Community","Niamey Urban Community,Niger","","Niger","ne"
"9070455","Guelmim-Es Semara","Guelmim-Es Semara,Western Sahara","","Western Sahara","eh"
"9073451","San Francisco Bay Area","San Francisco Bay Area,California,United States","California","United States","us"
"9073452","Silicon Valley","Silicon Valley,California,United States","California","United States","us"
"9073768","Beni Mellal-Khenifra","Beni Mellal-Khenifra,Morocco","","Morocco","ma"
"9073769","Casablanca-Settat","Casablanca-Settat,Morocco","","Morocco","ma"
"9073770","Oriental","Oriental,Morocco","","Morocco","ma"
"9073771","Draa-Tafilalet","Draa-Tafilalet,Morocco","","Morocco","ma"
"9073772","Rabat-Sale-Kenitra","Rabat-Sale-Kenitra,Morocco","","Morocco","ma"
"9073773","Tangier-Tetouan-Al Hoceima","Tangier-Tetouan-Al Hoceima,Morocco","","Morocco","ma"
"9073774","Souss-Massa","Souss-Massa,Morocco","","Morocco","ma"
"9073775","Marrakesh-Safi","Marrakesh-Safi,Morocco","","Morocco","ma"
"9073776","Fez-Meknes","Fez-Meknes,Morocco","","Morocco","ma"
"9073777","Guelmim-Oued Noun","Guelmim-Oued Noun,Morocco","","Morocco","ma"
"9075379","Canillo","Canillo,Andorra","","Andorra","ad"
"9075380","Encamp","Encamp,Andorra","","Andorra","ad"
"9075381","La Massana","La Massana,Andorra","","Andorra","ad"
"9075382","Ordino","Ordino,Andorra","","Andorra","ad"
"9075383","Escaldes-Engordany","Escaldes-Engordany,Andorra","","Andorra","ad"
"9075384","Andorra la Vella","Andorra la Vella,Andorra","","Andorra","ad"
"9075385","Sant Julia de Loria","Sant Julia de Loria,Andorra","","Andorra","ad"
"9075413","Saint Peter","Saint Peter,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075414","Saint Paul","Saint Paul,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075415","Saint George","Saint George,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075416","Saint Mary","Saint Mary,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075417","Saint Philip","Saint Philip,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075418","Saint John","Saint John,Antigua and Barbuda","","Antigua and Barbuda","ag"
"9075427","Centre-Sud Region","Centre-Sud Region,Burkina Faso","","Burkina Faso","bf"
"9075428","Plateau-Central Region","Plateau-Central Region,Burkina Faso","","Burkina Faso","bf"
"9075429","Centre-Nord Region","Centre-Nord Region,Burkina Faso","","Burkina Faso","bf"
"9075465","Adamawa Region","Adamawa Region,Cameroon","","Cameroon","cm"
"9075482","Arta","Arta,Djibouti","","Djibouti","dj"
"9075483","Djibouti","Djibouti,Djibouti","","Djibouti","dj"
"9075489","Maekel","Maekel,Eritrea","","Eritrea","er"
"9075490","Southern Red Sea","Southern Red Sea,Eritrea","","Eritrea","er"
"9075491","Tigray","Tigray,Ethiopia","","Ethiopia","et"
"9075492","Benishangul-Gumuz","Benishangul-Gumuz,Ethiopia","","Ethiopia","et"
"9075493","Amhara","Amhara,Ethiopia","","Ethiopia","et"
"9075494","Southern Nations, Nationalities and Peoples","Southern Nations, Nationalities and Peoples,Ethiopia","","Ethiopia","et"
"9075495","Oromia","Oromia,Ethiopia","","Ethiopia","et"
"9075496","Afar","Afar,Ethiopia","","Ethiopia","et"
"9075497","Somali","Somali,Ethiopia","","Ethiopia","et"
"9075500","Central Ostrobothnia","Central Ostrobothnia,Finland","","Finland","fi"
"9075501","Southwest Finland","Southwest Finland,Finland","","Finland","fi"
"9075502","Satakunta","Satakunta,Finland","","Finland","fi"
"9075503","Kanta-Hame","Kanta-Hame,Finland","","Finland","fi"
"9075504","Ostrobothnia","Ostrobothnia,Finland","","Finland","fi"
"9075505","Pirkanmaa","Pirkanmaa,Finland","","Finland","fi"
"9075506","Uusimaa","Uusimaa,Finland","","Finland","fi"
"9075507","Central Finland","Central Finland,Finland","","Finland","fi"
"9075508","Lapland","Lapland,Finland","","Finland","fi"
"9075509","North Savo","North Savo,Finland","","Finland","fi"
"9075510","North Karelia","North Karelia,Finland","","Finland","fi"
"9075511","South Karelia","South Karelia,Finland","","Finland","fi"
"9075512","South Ostrobothnia","South Ostrobothnia,Finland","","Finland","fi"
"9075513","Kainuu","Kainuu,Finland","","Finland","fi"
"9075514","North Ostrobothnia","North Ostrobothnia,Finland","","Finland","fi"
"9075515","Kymenlaakso","Kymenlaakso,Finland","","Finland","fi"
"9075516","Paijat-Hame","Paijat-Hame,Finland","","Finland","fi"
"9075517","South Savo","South Savo,Finland","","Finland","fi"
"9075531","Carriacou and Petite Martinique","Carriacou and Petite Martinique,Grenada","","Grenada","gd"
"9075532","Saint John","Saint John,Grenada","","Grenada","gd"
"9075533","Saint Mark","Saint Mark,Grenada","","Grenada","gd"
"9075534","Saint David","Saint David,Grenada","","Grenada","gd"
"9075535","Saint Andrew","Saint Andrew,Grenada","","Grenada","gd"
"9075536","Saint Patrick","Saint Patrick,Grenada","","Grenada","gd"
"9075537","Saint George","Saint George,Grenada","","Grenada","gd"
"9075540","St Martin","St Martin,Guernsey","","Guernsey","gg"
"9075541","Torteval","Torteval,Guernsey","","Guernsey","gg"
"9075542","Forest","Forest,Guernsey","","Guernsey","gg"
"9075543","St Sampson","St Sampson,Guernsey","","Guernsey","gg"
"9075544","St Pierre Du Bois","St Pierre Du Bois,Guernsey","","Guernsey","gg"
"9075545","Saint Saviour","Saint Saviour,Guernsey","","Guernsey","gg"
"9075546","Vale","Vale,Guernsey","","Guernsey","gg"
"9075547","St Andrew","St Andrew,Guernsey","","Guernsey","gg"
"9075548","Castel","Castel,Guernsey","","Guernsey","gg"
"9075549","Conakry","Conakry,Guinea","","Guinea","gn"
"9075550","Labe","Labe,Guinea","","Guinea","gn"
"9075551","Boke","Boke,Guinea","","Guinea","gn"
"9075552","Kankan","Kankan,Guinea","","Guinea","gn"
"9075555","Decentralized Administration of the Aegean","Decentralized Administration of the Aegean,Greece","","Greece","gr"
"9075556","Decentralized Administration of Peloponnese, Western Greece and the Ionian","Decentralized Administration of Peloponnese, Western Greece and the Ionian,Greece","","Greece","gr"
"9075557","Decentralized Administration of Macedonia and Thrace","Decentralized Administration of Macedonia and Thrace,Greece","","Greece","gr"
"9075558","Decentralized Administration of Epirus and Western Macedonia","Decentralized Administration of Epirus and Western Macedonia,Greece","","Greece","gr"
"9075559","Decentralized Administration of Thessaly and Central Greece","Decentralized Administration of Thessaly and Central Greece,Greece","","Greece","gr"
"9075561","Bafata","Bafata,Guinea-Bissau","","Guinea-Bissau","gw"
"9075562","Oio","Oio,Guinea-Bissau","","Guinea-Bissau","gw"
"9075563","Bissau","Bissau,Guinea-Bissau","","Guinea-Bissau","gw"
"9075564","Gabu","Gabu,Guinea-Bissau","","Guinea-Bissau","gw"
"9075565","Cacheu","Cacheu,Guinea-Bissau","","Guinea-Bissau","gw"
"9075566","Biombo","Biombo,Guinea-Bissau","","Guinea-Bissau","gw"
"9075567","Cuyuni-Mazaruni","Cuyuni-Mazaruni,Guyana","","Guyana","gy"
"9075568","East Berbice-Corentyne","East Berbice-Corentyne,Guyana","","Guyana","gy"
"9075569","Upper Takutu-Upper Essequibo","Upper Takutu-Upper Essequibo,Guyana","","Guyana","gy"
"9075570","Upper Demerara-Berbice","Upper Demerara-Berbice,Guyana","","Guyana","gy"
"9075571","Demerara-Mahaica","Demerara-Mahaica,Guyana","","Guyana","gy"
"9075572","Essequibo Islands-West Demerara","Essequibo Islands-West Demerara,Guyana","","Guyana","gy"
"9075573","St. Ouen","St. Ouen,Jersey","","Jersey","je"
"9075574","St Lawrence","St Lawrence,Jersey","","Jersey","je"
"9075575","Grouville","Grouville,Jersey","","Jersey","je"
"9075576","St Brelade","St Brelade,Jersey","","Jersey","je"
"9075577","St Mary","St Mary,Jersey","","Jersey","je"
"9075578","St John","St John,Jersey","","Jersey","je"
"9075579","St Clement","St Clement,Jersey","","Jersey","je"
"9075580","St. Peter","St. Peter,Jersey","","Jersey","je"
"9075581","St Martin","St Martin,Jersey","","Jersey","je"
"9075582","Trinity","Trinity,Jersey","","Jersey","je"
"9075583","St. Elizabeth Parish","St. Elizabeth Parish,Jamaica","","Jamaica","jm"
"9075804","Hodh El Chargi","Hodh El Chargi,Mauritania","","Mauritania","mr"
"9075805","Adrar","Adrar,Mauritania","","Mauritania","mr"
"9075806","Gorgol","Gorgol,Mauritania","","Mauritania","mr"
"9075807","Trarza","Trarza,Mauritania","","Mauritania","mr"
"9075808","Guidimakha","Guidimakha,Mauritania","","Mauritania","mr"
"9075809","Dakhlet Nouadhibou","Dakhlet Nouadhibou,Mauritania","","Mauritania","mr"
"9075810","Inchiri","Inchiri,Mauritania","","Mauritania","mr"
"9075812","Northern Region","Northern Region,Malawi","","Malawi","mw"
"9075813","Central Region","Central Region,Malawi","","Malawi","mw"
"9075814","Southern Region","Southern Region,Malawi","","Malawi","mw"
"9075818","Eastern Development Region","Eastern Development Region,Nepal","","Nepal","np"
"9075844","Lendava","Lendava,Slovenia","","Slovenia","si"
"9075845","Gornja Radgona","Gornja Radgona,Slovenia","","Slovenia","si"
"9075846","Sentjur","Sentjur,Slovenia","","Slovenia","si"
"9075847","Slovenske Konjice","Slovenske Konjice,Slovenia","","Slovenia","si"
"9075848","Zalec","Zalec,Slovenia","","Slovenia","si"
"9075849","Domzale","Domzale,Slovenia","","Slovenia","si"
"9075850","Metlika","Metlika,Slovenia","","Slovenia","si"
"9075851","Crnomelj","Crnomelj,Slovenia","","Slovenia","si"
"9075852","Jesenice","Jesenice,Slovenia","","Slovenia","si"
"9075853","Smarje pri Jelsah","Smarje pri Jelsah,Slovenia","","Slovenia","si"
"9075854","Ilirska Bistrica","Ilirska Bistrica,Slovenia","","Slovenia","si"
"9075855","Postojna","Postojna,Slovenia","","Slovenia","si"
"9075856","Grosuplje","Grosuplje,Slovenia","","Slovenia","si"
"9075857","Sezana","Sezana,Slovenia","","Slovenia","si"
"9075858","Piran","Piran,Slovenia","","Slovenia","si"
"9075859","Kamnik","Kamnik,Slovenia","","Slovenia","si"
"9075860","Ravne na Koroskem","Ravne na Koroskem,Slovenia","","Slovenia","si"
"9075861","Vrhnika","Vrhnika,Slovenia","","Slovenia","si"
"9075862","Murska Sobota","Murska Sobota,Slovenia","","Slovenia","si"
"9075863","Celje","Celje,Slovenia","","Slovenia","si"
"9075864","Dravograd","Dravograd,Slovenia","","Slovenia","si"
"9075865","Logatec","Logatec,Slovenia","","Slovenia","si"
"9075866","Trebnje","Trebnje,Slovenia","","Slovenia","si"
"9075867","Lenart","Lenart,Slovenia","","Slovenia","si"
"9075868","Sevnica","Sevnica,Slovenia","","Slovenia","si"
"9075869","Brezice","Brezice,Slovenia","","Slovenia","si"
"9075870","Ptuj","Ptuj,Slovenia","","Slovenia","si"
"9075871","Kranj","Kranj,Slovenia","","Slovenia","si"
"9075872","Trzic","Trzic,Slovenia","","Slovenia","si"
"9075873","Litija","Litija,Slovenia","","Slovenia","si"
"9075874","Ljubljana","Ljubljana,Slovenia","","Slovenia","si"
"9075875","Slovenska Bistrica","Slovenska Bistrica,Slovenia","","Slovenia","si"
"9075876","Izola","Izola,Slovenia","","Slovenia","si"
"9075877","Krsko","Krsko,Slovenia","","Slovenia","si"
"9075878","Ljutomer","Ljutomer,Slovenia","","Slovenia","si"
"9075879","Radlje ob Dravi","Radlje ob Dravi,Slovenia","","Slovenia","si"
"9075880","Ruse","Ruse,Slovenia","","Slovenia","si"
"9075881","Ormoz","Ormoz,Slovenia","","Slovenia","si"
"9075882","Pesnica","Pesnica,Slovenia","","Slovenia","si"
"9075883","Tolmin","Tolmin,Slovenia","","Slovenia","si"
"9075884","Radovljica","Radovljica,Slovenia","","Slovenia","si"
"9075885","Lasko","Lasko,Slovenia","","Slovenia","si"
"9075886","Slovenj Gradec","Slovenj Gradec,Slovenia","","Slovenia","si"
"9075887","Cerknica","Cerknica,Slovenia","","Slovenia","si"
"9075888","Zagorje ob Savi","Zagorje ob Savi,Slovenia","","Slovenia","si"
"9075889","Velenje","Velenje,Slovenia","","Slovenia","si"
"9075890","Nova Gorica","Nova Gorica,Slovenia","","Slovenia","si"
"9075891","Novo Mesto","Novo Mesto,Slovenia","","Slovenia","si"
"9075892","Mozirje","Mozirje,Slovenia","","Slovenia","si"
"9075893","Koper","Koper,Slovenia","","Slovenia","si"
"9075894","Idrija","Idrija,Slovenia","","Slovenia","si"
"9075895","Western Area","Western Area,Sierra Leone","","Sierra Leone","sl"
"9075907","Lower Shabelle","Lower Shabelle,Somalia","","Somalia","so"
"9075908","Banaadir","Banaadir,Somalia","","Somalia","so"
"9075909","Sanaag","Sanaag,Somalia","","Somalia","so"
"9075910","Woqooyi Galbeed","Woqooyi Galbeed,Somalia","","Somalia","so"
"9075911","Sool","Sool,Somalia","","Somalia","so"
"9075912","Mudug","Mudug,Somalia","","Somalia","so"
"9075913","Lower Juba","Lower Juba,Somalia","","Somalia","so"
"9075914","Nugal","Nugal,Somalia","","Somalia","so"
"9075915","Togdheer","Togdheer,Somalia","","Somalia","so"
"9075916","Awdal","Awdal,Somalia","","Somalia","so"
"9075917","Gedo","Gedo,Somalia","","Somalia","so"
"9075918","Bari","Bari,Somalia","","Somalia","so"
"9075919","Bay","Bay,Somalia","","Somalia","so"
"9075925","Chari-Baguirmi","Chari-Baguirmi,Chad","","Chad","td"
"9075926","Hadjer-Lamis","Hadjer-Lamis,Chad","","Chad","td"
"9075927","Borkou","Borkou,Chad","","Chad","td"
"9075930","Ahal","Ahal,Turkmenistan","","Turkmenistan","tm"
"9075931","Balkan","Balkan,Turkmenistan","","Turkmenistan","tm"
